name_file,name_ref,nb_members,aln_len,ref_len,coverage,percent_id,global_quality,rmsd_max,rmsd_mean,rmsd_std,X50%,X80%,X85%,X90%,X95%,X99%,X%var_1st,col_1st,ref_coverage,ref_percent_id,ref_global_quality,ref_rmsd_max,ref_rmsd_mean,ref_rmsd_std,ref_50%,ref_80%,ref_85%,ref_90%,ref_95%,ref_99%,ref_%var_1st,ref_col_1st,X50%_norm,X80%_norm,X85%_norm,X90%_norm,X95%_norm,X99%_norm,X%var_1st_norm,col_1st_norm,ref_50%_norm,ref_80%_norm,ref_85%_norm,ref_90%_norm,ref_95%_norm,ref_99%_norm,ref_%var_1st_norm,ref_col_1st_norm
3I3YA_3IKHC,3IKHC,8,286,285,0.997,0.994,0.991,2.779,1.704,1.108,1,1,1,1,1,4,0.952,0.308,1,0.997,0.996,2.779,1.685,1.17,1,1,1,1,1,4,0.964,0.309,1,2,2,3,4,6,0.793,0.958,1,1,2,2,4,6,0.835,0.975
1B8QA_4HOPD,4HOPD,6,130,123,0.877,0.9,0.838,7.716,3.288,2.805,1,1,1,2,2,3,0.899,0.4,0.927,0.929,0.893,7.716,2.388,2.742,1,1,1,1,2,3,0.904,0.393,1,2,2,2,3,4,0.716,0.955,1,2,2,2,3,4,0.703,0.953
1F34A_3PEPA,3PEPA,18,370,326,0.881,0.824,0.736,5.203,1.58,1.805,1,1,1,1,3,7,0.925,0.043,1,0.935,0.902,5.088,1.396,1.341,1,1,2,2,3,7,0.807,0.052,1,4,5,7,9,14,0.537,0.83,2,3,4,5,7,13,0.436,0.906
5OHCA_6Q5TB,6Q5TB,32,447,442,0.996,0.992,0.986,2.922,0.531,0.866,1,1,1,1,3,10,0.909,0.118,0.995,0.989,0.984,2.913,2.779,0.385,1,1,1,1,1,3,0.975,0.121,1,5,6,8,12,21,0.557,0.925,1,1,1,3,6,14,0.852,0.986
6CNBS_6EU0V,6EU0V,9,279,273,0.477,0.605,0.397,6.232,2.927,1.871,1,2,2,2,3,6,0.595,0.477,0.487,0.595,0.392,6.232,5.894,0.513,1,1,1,2,2,4,0.856,0.486,2,2,3,4,5,8,0.44,0.85,1,2,2,2,4,7,0.664,0.849
6NCLa9_6NCLb1,6NCLb1,17,60,54,0.85,0.865,0.789,7.721,2.692,2.101,1,2,3,4,6,11,0.606,0.454,0.944,0.944,0.916,5.863,5.063,1.169,1,1,1,2,3,7,0.875,0.467,2,4,5,7,10,14,0.436,0.808,1,3,3,4,7,12,0.684,0.912
5MLCL_5MLCL,5MLCL,5,203,196,0.946,0.966,0.948,2.933,1.61,1.097,1,1,1,2,2,3,0.856,0.224,0.98,0.989,0.983,2.933,2.893,0.026,1,1,1,1,1,2,0.967,0.229,1,2,3,3,3,4,0.529,0.871,1,2,2,2,3,3,0.731,0.958
7B9FD_7B9SS,7B9SS,13,485,462,0.953,0.954,0.93,17.57,9.544,8.641,1,1,1,1,1,1,0.994,0.512,1,0.988,0.982,17.57,10.324,8.567,1,1,1,1,1,1,1,0.543,1,1,1,1,1,4,0.964,0.949,1,1,1,1,1,2,0.988,0.998
3LH4A_4ZM8B,4ZM8B,6,116,111,0.948,0.841,0.757,22.04,12.026,10.283,1,1,1,1,1,1,0.994,0.781,0.991,0.868,0.803,21.35,9.214,9.904,1,1,1,1,1,1,0.995,0.816,1,1,1,1,2,3,0.915,0.939,1,1,1,1,2,3,0.901,0.982
3LNUA_7CMPB,7CMPB,6,375,374,0.925,0.952,0.927,3.181,1.817,1.393,1,1,1,1,1,3,0.974,0.521,0.928,0.952,0.928,3.178,1.452,1.388,1,1,1,1,1,3,0.974,0.525,1,1,1,2,3,5,0.877,0.916,1,1,1,2,3,5,0.874,0.916
3TW8B_6EKKD,6EKKD,6,178,174,0.972,0.966,0.949,3.449,2.03,1.359,1,1,1,1,2,4,0.933,0.282,0.994,0.986,0.979,3.419,1.675,1.42,1,1,1,1,1,3,0.957,0.29,1,2,2,3,3,5,0.789,0.944,1,1,2,2,3,4,0.811,0.968
3J6X20_6XIRAK,6XIRAK,151,113,107,0.894,0.896,0.839,7.489,1.247,1.015,4,11,15,21,34,72,0.217,0.701,0.944,0.936,0.904,6.472,3.967,0.348,1,1,1,1,4,19,0.909,0.544,4,13,18,25,39,78,0.22,0.85,1,3,4,8,15,43,0.707,0.938
6HIVDE_7PUADE,7PUADE,7,629,628,0.9,0.921,0.881,13.78,6.812,6.554,1,1,1,1,1,1,0.992,0.161,0.901,0.92,0.88,13.78,5.147,6.101,1,1,1,1,1,1,0.993,0.166,1,1,2,2,3,4,0.85,0.919,1,1,2,2,3,4,0.832,0.925
2E0TA_4B04A,4B04A,12,174,152,0.851,0.889,0.815,12.06,5.377,5.325,1,1,1,1,1,3,0.974,0.347,0.974,0.976,0.964,12.02,3.87,4.89,1,1,1,1,1,3,0.974,0.393,1,1,1,2,3,6,0.883,0.849,1,1,1,2,3,6,0.89,0.966
1TW2A_7PHFB,7PHFB,30,355,270,0.924,0.901,0.844,3.541,1.209,0.673,2,5,6,8,12,20,0.318,0.042,0.963,0.933,0.9,3.541,3.324,0.113,1,1,1,1,1,6,0.953,0.049,2,5,6,8,12,19,0.341,0.798,1,3,4,5,8,15,0.544,0.877
2CE7A_2CEAC,2CEAC,16,437,421,0.904,0.945,0.905,14.91,7.185,4.422,1,1,2,2,2,4,0.829,0.814,0.933,0.949,0.923,14.8,7.72,4.851,1,1,1,2,2,3,0.894,0.798,1,2,2,2,3,6,0.714,0.914,1,2,2,2,3,5,0.75,0.943
1J7NA_6ZXLI,6ZXLI,24,750,710,0.92,0.945,0.915,5.078,1.965,1.598,1,2,2,3,5,11,0.781,0.075,0.972,0.981,0.972,5.034,3.52,1.937,1,1,1,1,1,5,0.951,0.078,1,4,5,6,10,18,0.522,0.886,1,3,3,5,7,15,0.676,0.961
2Q81A_2Q81B,2Q81B,12,120,115,0.95,0.944,0.912,4.076,2.199,0.846,1,3,3,4,6,9,0.577,0.467,0.991,0.974,0.962,4.076,2.747,0.997,1,1,2,3,4,8,0.822,0.423,1,3,4,5,7,9,0.534,0.914,1,2,3,3,6,8,0.671,0.961
4DAGA_8E15G,8E15G,21,447,369,0.926,0.848,0.766,12.84,3.437,3.872,1,1,2,2,3,7,0.838,0.053,0.94,0.883,0.824,12.84,2.698,3.44,1,1,2,2,4,6,0.832,0.057,2,4,5,6,7,11,0.367,0.757,2,4,4,5,7,10,0.335,0.706
6KCOA_6KCUA,6KCUA,25,85,84,0.941,0.948,0.922,11.88,1.527,2.916,1,1,1,2,3,9,0.878,0.418,0.952,0.959,0.939,11.88,11.379,0.351,1,1,1,1,1,2,0.974,0.416,1,2,3,3,6,12,0.657,0.934,1,1,1,1,2,7,0.913,0.966
4D10E_6R7FE,6R7FE,11,311,311,0.958,0.96,0.941,10.24,3.166,2.62,1,2,3,3,3,5,0.703,0.753,0.958,0.96,0.941,10.24,4.996,1.795,1,1,2,2,2,3,0.834,0.736,1,3,3,3,3,5,0.571,0.915,1,2,2,3,3,5,0.663,0.929
1SXJB_7STEB,7STEB,37,320,315,0.984,0.988,0.982,5.599,1.593,1.532,1,1,2,3,5,16,0.837,0.599,1,0.999,0.999,5.599,4.915,0.804,1,1,1,1,1,2,0.973,0.703,1,4,5,7,12,24,0.55,0.946,1,1,2,2,4,15,0.825,0.984
5IX3A_5IX3A,5IX3A,14,166,166,1,0.995,0.993,2.677,0.605,0.833,1,1,1,1,2,5,0.935,0.118,1,0.995,0.993,2.677,2.639,0.026,1,1,1,1,1,1,0.995,0.118,1,3,4,5,6,9,0.571,0.905,1,1,2,3,4,8,0.832,0.973
1K44A_1K44A,1K44A,18,135,135,0.963,0.949,0.924,3.255,1.189,1.059,1,1,1,2,4,8,0.863,0.146,0.963,0.949,0.924,3.089,0.902,0.963,1,1,1,2,4,8,0.865,0.145,1,3,4,5,8,12,0.556,0.88,1,3,4,5,7,11,0.558,0.873
7KZPL_7KZVM,7KZVM,12,370,370,1,0.967,0.95,11.27,5.789,4.747,1,1,1,1,1,3,0.954,0.37,1,0.967,0.95,11.27,7.145,4.45,1,1,1,1,1,2,0.968,0.383,1,2,2,3,4,8,0.745,0.973,1,2,2,2,3,7,0.771,0.975
2KRCA_4NC7A,4NC7A,7,100,79,0.79,0.806,0.703,8.411,5.071,3.323,1,1,1,1,2,3,0.943,0.184,1,1,1,8.411,4.666,3.663,1,1,1,1,1,3,0.977,0.22,1,2,3,3,4,5,0.613,0.826,1,2,3,3,4,5,0.659,0.964
2WX4A_2WX4D,2WX4D,6,46,45,0.891,0.884,0.816,4.28,2.518,1.344,1,2,2,2,3,5,0.745,0.698,0.911,0.883,0.824,4.169,3.046,1.354,1,1,1,2,3,4,0.851,0.764,1,2,3,3,4,5,0.645,0.87,1,2,2,2,3,5,0.762,0.924
3WLEA_4C4OC,4C4OC,16,335,303,0.994,0.961,0.941,2.013,1.063,0.569,1,1,2,3,5,9,0.835,0.702,1,0.985,0.977,1.851,1.016,0.537,1,1,2,2,3,6,0.839,0.664,1,2,3,4,6,11,0.732,0.972,1,2,2,3,5,9,0.719,0.972
7UEHA_7UEHA,7UEHA,8,473,473,0.822,0.906,0.859,3.072,0.833,0.885,1,1,1,1,2,5,0.924,0.569,0.822,0.906,0.859,2.929,0.766,0.893,1,1,1,1,2,5,0.943,0.557,1,3,4,4,5,7,0.646,0.943,1,3,3,4,5,7,0.623,0.951
6S3QA_8CUDA,8CUDA,16,444,433,0.921,0.942,0.9,10.53,5.45,3.883,1,1,1,1,1,4,0.967,0.725,0.945,0.942,0.913,10.53,5.26,4.196,1,1,1,1,1,3,0.974,0.722,1,1,2,3,5,9,0.817,0.918,1,1,2,2,4,8,0.841,0.941
4WM7A_6CV4A,6CV4A,28,296,225,0.916,0.872,0.808,2.298,0.979,0.578,2,5,6,7,10,18,0.404,0.275,0.996,0.964,0.946,2.298,2.047,0.297,1,1,1,1,2,7,0.929,0.074,2,6,8,10,13,21,0.356,0.76,1,3,4,6,9,17,0.684,0.952
3QCPA_3QD9D,3QD9D,5,417,384,0.904,0.932,0.889,15.12,6.275,7.179,1,1,1,1,1,1,0.997,0.364,0.982,0.99,0.985,15.06,4.059,6.352,1,1,1,1,1,1,0.998,0.368,1,1,1,1,2,3,0.932,0.979,1,1,1,1,2,3,0.928,0.987
3J6X76_5FL8i,5FL8i,180,99,98,1,0.981,0.972,2.646,0.91,0.371,5,21,27,37,55,98,0.181,0.406,1,0.983,0.974,2.646,2.07,0.099,1,1,1,2,6,39,0.9,0.649,8,28,35,46,66,109,0.137,0.81,1,5,10,17,31,68,0.66,0.953
6NJLI_7LDDI,7LDDI,5,229,229,1,1,1,2.039,1.445,0.474,1,2,2,2,3,4,0.555,0.446,1,1,1,2.039,1.875,0.108,1,1,2,2,2,3,0.845,0.374,2,2,3,3,3,4,0.458,0.909,1,2,2,3,3,4,0.633,0.947
4G65A_6V4KH,6V4KH,14,459,455,0.98,0.972,0.957,6.988,3.964,1.989,1,2,2,2,3,8,0.706,0.657,0.989,0.979,0.969,6.988,4.883,1.981,1,1,1,2,2,6,0.869,0.692,1,2,2,3,5,9,0.543,0.922,1,2,2,3,4,8,0.675,0.954
6UHAA_6UHBB,6UHBB,12,209,209,0.986,0.979,0.968,3.04,1.33,0.674,1,2,3,4,5,8,0.744,0.439,0.986,0.979,0.968,3.04,2.349,0.524,1,1,1,1,2,6,0.924,0.391,1,4,4,5,6,9,0.548,0.93,1,3,3,4,6,8,0.703,0.944
6PTSD_6PTSD,6PTSD,8,134,132,0.985,0.975,0.962,9.548,4.534,4.069,1,1,1,1,2,3,0.919,0.463,1,0.985,0.978,9.113,8.271,1.839,1,1,1,1,1,3,0.959,0.404,1,2,2,3,3,5,0.669,0.934,1,2,2,2,3,4,0.733,0.956
1G4YB_6ALEB,6ALEB,13,100,95,0.86,0.887,0.815,18.54,3.113,6.554,1,1,1,1,1,1,0.996,0.646,0.905,0.905,0.857,18.51,1.903,5.008,1,1,1,1,1,1,0.996,0.664,1,1,1,1,2,6,0.927,0.902,1,1,1,1,2,6,0.913,0.921
1YD9A_3IIFB,3IIFB,16,193,182,0.943,0.938,0.897,2.114,1.148,0.54,1,2,3,4,6,11,0.628,0.405,1,0.963,0.945,2.114,1.664,0.496,1,1,1,2,3,7,0.896,0.305,1,3,4,6,8,12,0.523,0.897,1,2,3,4,6,10,0.7,0.971
4LQPA_5NCLA,5NCLA,5,421,418,0.781,0.854,0.777,7.274,3.776,2.638,1,1,2,2,3,4,0.844,0.269,0.787,0.854,0.78,7.274,6.917,0.319,1,1,1,1,2,3,0.931,0.248,1,3,3,3,4,4,0.565,0.909,1,2,2,3,3,4,0.731,0.927
5GNRA_5YEWC,5YEWC,12,416,389,0.894,0.916,0.872,11.59,5.146,4.258,1,1,1,1,2,6,0.938,0.708,0.954,0.965,0.948,11.16,8.454,3.639,1,1,1,1,1,3,0.98,0.727,1,1,2,2,5,8,0.831,0.921,1,1,1,1,3,7,0.904,0.965
2JG1A_2JG1C,2JG1C,12,318,315,0.978,0.973,0.96,2.683,1.115,0.718,1,1,2,2,3,6,0.81,0.354,0.987,0.981,0.972,2.683,2.277,0.492,1,1,1,1,1,3,0.962,0.36,1,2,3,4,6,9,0.559,0.926,1,2,2,2,4,8,0.768,0.973
5J67A_5J68A,5J68A,5,563,559,0.988,0.99,0.986,7.397,3.739,2.967,1,1,1,1,2,3,0.934,0.666,0.995,0.997,0.996,7.397,7.347,0.036,1,1,1,1,1,2,0.986,0.666,1,2,2,2,2,4,0.752,0.961,1,1,1,2,2,3,0.869,0.983
3LDTA_3LDTA,3LDTA,16,147,144,0.925,0.942,0.902,4.348,0.794,1.315,1,1,1,1,1,7,0.954,0.34,0.924,0.924,0.885,4.348,4.251,0.029,1,1,1,1,1,1,0.997,0.347,1,2,2,4,8,13,0.756,0.963,1,1,1,1,1,6,0.956,0.998
1EJOH_1QKZH,1QKZH,108,235,219,0.906,0.796,0.683,10.17,2.519,1.446,1,2,3,6,12,36,0.75,0.715,0.973,0.835,0.752,7.02,3.671,1.551,1,1,1,1,3,19,0.918,0.755,1,6,8,13,23,52,0.6,0.897,1,2,4,7,15,40,0.749,0.965
1A28A_4OARA,4OARA,33,253,241,0.984,0.984,0.972,2.703,0.909,0.737,1,2,2,2,5,16,0.71,0.088,0.996,0.992,0.987,2.703,2.466,0.506,1,1,1,1,1,4,0.964,0.088,2,6,8,11,16,25,0.411,0.855,1,2,3,4,8,20,0.75,0.966
7LSYH_8BHVQ,8BHVQ,10,226,218,0.965,0.97,0.953,6.924,3.934,1.624,1,3,3,4,4,5,0.59,0.184,0.968,0.976,0.963,6.924,5.285,1.08,1,1,2,2,3,5,0.803,0.414,2,3,3,4,4,6,0.379,0.848,1,3,3,3,4,5,0.591,0.929
4UAOC_7CQDH,7CQDH,33,225,209,0.902,0.829,0.739,9.009,3.125,1.989,1,1,1,1,2,9,0.913,0.662,0.967,0.88,0.819,9.009,4.302,2.358,1,1,1,1,1,5,0.966,0.695,1,2,2,3,6,15,0.779,0.902,1,1,1,2,4,10,0.868,0.965
6HU9h_8E7Sm,8E7Sm,12,51,47,0.922,0.939,0.909,3.067,1.743,1.014,1,2,2,2,4,7,0.735,0.279,1,1,1,3.043,2.503,0.846,1,1,1,1,2,4,0.917,0.325,1,3,3,5,7,10,0.582,0.843,1,2,2,3,5,9,0.751,0.958
4V61AN_6ERIBN,6ERIBN,5,99,99,1,0.996,0.994,3.175,1.964,0.962,1,2,2,2,3,3,0.784,0.35,1,0.996,0.994,3.175,1.83,0.969,1,1,2,2,3,3,0.822,0.365,1,2,2,3,3,4,0.586,0.956,1,2,2,3,3,3,0.637,0.969
1II6A_6TA4K,6TA4K,110,355,350,0.901,0.919,0.871,5.432,2.187,1.237,1,5,7,10,18,43,0.606,0.076,0.914,0.918,0.877,5.432,4.098,0.67,1,1,2,2,4,21,0.811,0.44,3,10,13,17,27,59,0.33,0.775,1,2,3,6,13,36,0.718,0.902
1A6TA_7ZWIC,7ZWIC,276,224,210,0.942,0.894,0.82,5.055,1.642,0.779,1,3,5,10,24,77,0.725,0.716,1,0.912,0.868,5.055,2.887,0.986,1,1,1,1,2,22,0.941,0.701,1,6,10,17,37,99,0.551,0.892,1,2,3,5,14,58,0.762,0.961
4WCES_5NRGS,5NRGS,7,174,174,0.96,0.943,0.915,7.263,2.619,2.872,1,1,1,1,1,4,0.95,0.363,0.96,0.943,0.915,7.263,7.156,0.187,1,1,1,1,1,2,0.975,0.361,1,2,3,4,5,6,0.652,0.925,1,1,2,2,4,6,0.833,0.975
1VVJR5_6GZZa1,6GZZa1,372,60,59,0.983,0.952,0.928,3.906,1.676,1.025,1,4,6,9,18,53,0.63,0.342,1,0.968,0.953,3.906,3.261,0.68,1,1,2,2,4,18,0.839,0.385,3,12,17,25,41,79,0.389,0.879,1,3,5,8,16,47,0.625,0.941
7RE4A_7RE4E,7RE4E,5,244,239,0.98,0.986,0.978,2.562,1.274,0.925,1,1,1,1,2,3,0.913,0.057,1,1,1,2.394,0.893,0.879,1,1,1,1,2,3,0.928,0.055,1,2,3,3,3,4,0.629,0.927,1,3,3,3,4,4,0.612,0.929
3DL3A_3DL3E,3DL3E,6,110,110,0.864,0.888,0.833,2.546,0.732,0.728,1,1,1,2,2,4,0.87,0.183,0.864,0.888,0.833,2.546,0.873,0.863,1,1,2,2,2,4,0.824,0.21,1,2,2,3,4,5,0.6,0.906,1,2,2,3,4,5,0.654,0.9
3OHMB_3OHMB,3OHMB,10,772,759,0.942,0.967,0.948,8.306,4.178,3.632,1,1,1,1,1,3,0.979,0.03,0.955,0.975,0.962,8.172,3.191,3.507,1,1,1,1,1,2,0.982,0.031,1,3,3,4,6,9,0.698,0.915,1,2,3,4,6,8,0.713,0.931
1JV2A_4O02A,4O02A,18,966,915,0.952,0.955,0.932,32.2,5.579,9.593,1,1,1,1,2,2,0.948,0.719,1,1,0.999,31.42,4.299,7.225,1,1,1,1,2,3,0.911,0.72,1,1,2,2,2,7,0.835,0.969,1,2,2,2,3,5,0.777,0.974
3II6X_8EZBY,8EZBY,16,258,254,0.938,0.962,0.943,11.81,5.401,3.196,1,2,3,4,5,10,0.65,0.749,0.953,0.97,0.956,11.81,9.987,2.687,1,1,1,1,2,5,0.93,0.745,1,3,4,5,7,11,0.524,0.893,1,2,2,3,5,9,0.769,0.951
1UDVA_2A2YB,2A2YB,6,89,89,0.966,0.972,0.957,2.395,1.489,0.62,1,2,2,3,3,4,0.697,0.203,0.966,0.972,0.957,2.382,1.632,0.756,1,1,2,2,3,4,0.828,0.211,1,3,3,4,4,5,0.543,0.892,1,2,3,3,4,5,0.658,0.911
2YKRL_4V65AD,4V65AD,367,123,123,1,0.97,0.955,8.369,1.202,0.799,5,23,32,46,72,137,0.271,0.566,1,0.97,0.955,8.291,6.75,0.489,1,1,1,1,1,10,0.978,0.476,7,33,43,59,88,152,0.223,0.873,1,1,2,6,19,62,0.839,0.98
1QOYA_4PHQB,4PHQB,30,308,279,0.925,0.933,0.891,31.16,12.479,14.614,1,1,1,1,1,1,0.998,0.259,0.975,0.971,0.956,31.16,23.376,12.852,1,1,1,1,1,1,1,0.266,1,1,1,1,2,6,0.936,0.958,1,1,1,1,1,4,0.968,0.972
3ANZA_4YHDC,4YHDC,71,298,282,0.983,0.963,0.94,17.08,4.239,6.583,1,1,1,1,3,6,0.901,0.273,0.996,0.977,0.965,17.08,14.659,5.657,1,1,1,1,1,1,0.999,0.249,1,1,1,3,7,17,0.86,0.939,1,1,1,1,1,7,0.96,0.992
4KFCA_4KFCB,4KFCB,5,226,224,0.965,0.974,0.962,19.13,14.124,6.972,1,2,2,2,2,2,0.736,0.704,0.973,0.983,0.974,19.13,14.243,7.885,1,1,1,2,2,2,0.869,0.715,1,2,2,2,2,2,0.607,0.927,1,2,2,2,2,2,0.71,0.952
1M63A_2P6BA,2P6BA,18,377,357,0.867,0.896,0.839,7.274,1.549,2,1,1,1,2,4,8,0.869,0.086,0.916,0.937,0.906,7.158,1.148,1.532,1,1,2,2,4,8,0.825,0.087,2,4,6,7,10,13,0.419,0.852,2,4,5,7,9,13,0.413,0.873
1E4QA_1E4QA,1E4QA,24,41,37,1,0.988,0.982,2.663,0.897,0.693,2,3,3,4,6,12,0.458,0.537,1,0.996,0.993,2.563,2.315,0.106,1,1,1,1,2,4,0.937,0.379,2,4,4,5,7,14,0.413,0.861,1,2,2,3,5,10,0.701,0.955
8AB7E_8AB7E,8AB7E,16,186,186,1,1,1,8.054,3.531,2.251,1,1,1,1,1,3,0.961,0.723,1,1,1,8.054,4.717,2.572,1,1,1,1,1,2,0.98,0.706,1,2,2,3,4,8,0.727,0.98,1,2,2,2,3,6,0.799,0.982
1LV2A_4B7WA,4B7WA,27,233,202,0.854,0.856,0.778,7.036,3.837,2.931,1,1,1,1,2,8,0.942,0.084,0.985,0.965,0.948,6.93,3.459,2.969,1,1,1,1,2,5,0.947,0.094,1,4,6,8,11,18,0.568,0.823,1,3,4,6,10,17,0.614,0.93
1GJYA_1GJYD,1GJYD,16,173,167,0.965,0.942,0.914,13.75,4.466,4.938,1,1,1,1,2,5,0.926,0.485,1,0.973,0.96,13.75,3.57,4.019,1,1,1,2,2,4,0.87,0.516,1,3,3,4,6,10,0.639,0.931,1,2,3,3,4,8,0.63,0.946
6RLOI_6RLRD,6RLRD,9,80,80,0.963,0.98,0.97,15.44,8.869,6.872,1,1,1,1,1,2,0.957,0.604,0.963,0.98,0.97,15.39,9.71,6.82,1,1,1,1,1,2,0.969,0.593,1,1,1,2,2,4,0.853,0.977,1,1,1,2,2,4,0.89,0.975
1XDFA_2QIMA,2QIMA,6,157,157,0.987,0.94,0.91,3.009,1.9,0.918,1,2,2,2,3,4,0.792,0.509,0.987,0.94,0.91,3.009,1.74,1.033,1,1,2,2,3,4,0.847,0.477,1,2,2,3,4,4,0.656,0.951,1,2,3,3,4,4,0.698,0.964
8DK1E_8DK2G,8DK2G,6,189,189,0.931,0.945,0.917,2.916,1.845,1.29,1,1,1,1,1,2,0.988,0.242,0.931,0.945,0.917,2.916,1.866,1.276,1,1,1,1,1,1,0.991,0.236,1,1,2,3,3,4,0.823,0.913,1,1,2,2,3,4,0.848,0.917
1RLMA_1RLOD,1RLOD,14,270,268,0.993,0.989,0.983,3.692,1.545,1.128,1,1,2,2,3,6,0.828,0.522,1,0.996,0.994,3.692,1.326,1.035,1,1,2,2,3,6,0.805,0.6,1,2,2,3,5,9,0.714,0.941,1,2,2,3,4,9,0.714,0.959
1EDIA_1EDLA,1EDLA,5,59,56,0.949,0.875,0.812,5.039,3.078,1.033,1,2,2,2,3,4,0.66,0.305,1,0.921,0.882,5.039,3.585,0.853,1,1,2,2,2,3,0.803,0.346,1,2,2,3,3,4,0.528,0.914,1,2,2,2,3,3,0.671,0.948
7A6HI_7A6HI,7A6HI,10,108,107,0.991,0.986,0.979,15.81,8.56,6.834,1,1,1,1,1,2,0.985,0.617,1,0.995,0.993,15.81,10.148,6.852,1,1,1,1,1,1,0.993,0.63,1,1,1,2,2,4,0.868,0.979,1,1,1,1,2,4,0.904,0.991
7F02B_7VFPF,7VFPF,10,220,220,1,1,1,2.913,1.878,1.003,1,1,2,2,3,6,0.834,0.187,1,1,1,2.911,1.77,1.032,1,1,1,2,3,5,0.882,0.238,1,3,4,5,6,8,0.531,0.93,1,3,3,4,5,8,0.62,0.949
1CEAA_1HPKA,1HPKA,8,81,79,0.975,0.982,0.973,3.696,1.833,1.535,1,1,1,1,2,4,0.933,0.486,1,1,1,3.686,3.256,0.812,1,1,1,1,1,2,0.974,0.507,1,2,3,3,5,7,0.74,0.95,1,1,1,2,3,6,0.851,0.981
4C2MI_4C2MI,4C2MI,19,124,124,0.863,0.925,0.888,12.69,3.678,4.27,1,1,1,1,3,10,0.915,0.706,0.863,0.925,0.888,12.27,2.769,3.362,1,1,1,2,3,9,0.862,0.702,1,3,4,6,9,15,0.707,0.867,1,2,3,4,8,14,0.655,0.861
1FJGJ_6GZZJ4,6GZZJ4,506,99,99,0.97,0.971,0.956,3.596,1.123,0.324,8,33,44,60,89,152,0.144,0.281,0.97,0.971,0.956,3.346,2.214,0.135,1,1,1,4,16,74,0.862,0.555,12,43,55,72,102,162,0.092,0.838,1,11,17,29,53,112,0.621,0.944
1Y0LA_7S11M,7S11M,35,217,215,0.986,0.934,0.901,6.293,3.235,2.427,1,1,1,1,2,5,0.942,0.703,0.995,0.941,0.912,6.293,3.497,2.194,1,1,1,1,2,3,0.906,0.723,1,1,2,2,3,11,0.802,0.968,1,2,2,2,3,9,0.786,0.975
6FOCD_7Y5AE,7Y5AE,87,469,464,0.989,0.988,0.982,4.352,2.125,1.527,1,1,1,2,2,11,0.861,0.718,1,0.998,0.997,4.271,3.243,1.235,1,1,1,1,2,4,0.928,0.732,1,2,2,3,7,30,0.667,0.952,1,2,2,2,4,16,0.747,0.976
6RD4T_6RDCT,6RDCT,57,523,523,0.994,0.989,0.983,17.87,7.869,6.892,1,1,1,2,2,4,0.858,0.165,0.994,0.989,0.983,17.87,11.991,7.135,1,1,1,1,2,2,0.95,0.163,1,2,2,3,4,14,0.714,0.972,1,1,2,2,3,8,0.822,0.981
1USGA_2LBPA,2LBPA,8,346,346,0.997,0.995,0.992,7.144,2.796,2.919,1,1,1,1,1,2,0.987,0.73,0.997,0.995,0.992,5.028,4.607,0.896,1,1,1,1,1,2,0.987,0.716,1,1,1,2,2,5,0.881,0.989,1,1,1,1,2,4,0.902,0.991
1R7AA_5MB2B,5MB2B,12,506,504,0.996,0.994,0.991,2.072,1.213,0.791,1,1,1,2,2,5,0.885,0.089,1,0.998,0.997,2.072,1.493,0.742,1,1,1,1,2,4,0.947,0.131,1,3,3,4,6,9,0.679,0.956,1,2,3,3,5,8,0.779,0.972
1AB3A_2FKXA,2FKXA,507,88,88,1,0.996,0.994,10.36,0.661,0.702,2,15,21,33,57,116,0.431,0.329,1,0.996,0.994,9.213,3.035,0.293,1,1,1,1,1,15,0.951,0.575,5,24,33,49,76,130,0.261,0.785,1,2,3,6,15,54,0.79,0.98
3ADYA_7MUVId,7MUVId,241,140,137,0.979,0.975,0.962,13.33,4.867,4.134,1,1,1,1,1,3,0.975,0.602,1,0.993,0.99,13.3,4.799,4.249,1,1,1,1,1,2,0.983,0.622,1,1,2,2,6,40,0.845,0.963,1,1,1,2,4,26,0.868,0.985
6OJNA_6OJNA,6OJNA,125,462,423,0.996,0.993,0.989,5.711,0.722,0.918,1,3,7,18,43,92,0.724,0.287,1,1,1,5.706,5.624,0.496,1,1,1,1,1,1,0.997,0.314,2,34,46,60,82,111,0.466,0.803,1,1,1,2,19,67,0.896,0.988
6S62A_6S62C,6S62C,6,485,483,0.996,0.998,0.996,2.875,1.194,0.879,1,1,1,1,2,3,0.928,0.627,1,1,1,2.875,1.165,0.875,1,1,1,1,1,2,0.958,0.625,1,1,2,2,2,4,0.813,0.97,1,1,1,2,2,4,0.85,0.979
7O0YB_7O0ZB,7O0ZB,34,308,307,0.968,0.975,0.963,4.213,2.012,0.868,1,3,4,6,11,21,0.635,0.586,0.971,0.978,0.967,4.079,2.68,0.991,1,1,1,2,4,14,0.878,0.57,1,4,6,9,15,25,0.529,0.907,1,2,3,5,10,21,0.706,0.94
1AP4A_3RV5A,3RV5A,32,89,83,0.933,0.916,0.873,9.322,4.069,2.428,1,2,4,5,8,15,0.583,0.65,1,0.956,0.934,9.322,7.624,2.171,1,1,1,1,2,7,0.926,0.69,2,4,6,8,11,17,0.455,0.812,1,2,2,4,7,14,0.732,0.955
